시도명,지역,품목,대형폐기물구분명,규격,유무료여부,수수료,관리기관명,데이터기준일자,홈페이지,,
서울특별시,성북구,오디오 기기,가전제품류,오디오 본체(높이 1m 이상),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,오디오 기기,가전제품류,오디오 본체(높이 1m 이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,자동판매기,가전제품류,"소형, 커피판매기 등",유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,자동판매기,가전제품류,"음료수, 담배판매기 등",유료,16000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기밥통,가전제품류,"전기밥통,전기밥솥",유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기오븐레인지,가전제품류,"전기오븐레인지,가스오븐레인지",유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전자렌지,가전제품류,전자렌지,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,청소기,가전제품류,청소기 유무선청소기,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,컴퓨터,가전제품류,컴퓨터 모니터,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,컴퓨터,가전제품류,컴퓨터 본체,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,컴퓨터,가전제품류,컴퓨터 키보드,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,프린터기,가전제품류,"프린터기(잉크,토너 제거후배출)",유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,LED등,생활용품류,LED등(가로80cm미만),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,LED등,생활용품류,LED등(가로80cm이상),유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,가방(케리어),생활용품류,가방 장축(50cm 미만),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,가방(케리어),생활용품류,"가방 장축(50cm 이상,골프가방,낚시가방)",유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,거울,생활용품류,거울(높이 100cm 초과~가로 150cm이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,거울,생활용품류,거울(높이 150cm 초과~가로 150cm이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,거울,생활용품류,거울(높이 180cm초과~가로150cm이하),유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,거울,생활용품류,거울(높이 50cm 초과 ~ 가로 100cm 이하),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,거울,생활용품류,거울(높이50cm이하 ~ 가로50cm 이하),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,"고무통,고무대야",생활용품류,고무통 지름(1m 초과),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,"고무통,고무대야",생활용품류,고무통 지름(50cm 미만),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,"고무통,고무대야",생활용품류,고무통 지름(50cm 이상~1m 이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,"고무통,고무대야",생활용품류,고무통뚜껑,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,"골프채,낚시대(개당)",생활용품류,"골프채,낚시대 (개당)",유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,도마,생활용품류,가정용 나무도마,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,도마,생활용품류,업소용 나무도마,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,돗자리,생활용품류,돗자리 대나무돗자리(1평당),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,라켓,생활용품류,"라켓 (배드민턴 라켓,테니스 라켓)",유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,맛사지기(반신욕),생활용품류,맛사지기(반신욕),유료,10000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,맛사지기(발맛사지기) 대형,생활용품류,맛사지기(발맛사지기) 대형,유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,맛사지기(발맛사지기) 소형,생활용품류,맛사지기(발맛사지기)(소형),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,맛사지기(핸드형 안마기),생활용품류,맛사지기(핸드형 안마기),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,목기(제기)함,생활용품류,목기(제기),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,목기(제기)함,생활용품류,목기(제기)함,유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,바구니,생활용품류,바구니 가로 60cm이하,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,바구니,생활용품류,바구니 가로 80cm이하,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,바구니,생활용품류,바구니 가로120cm이하,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,"바디필로우,죽부인",생활용품류,"바디필로우,죽부인",유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,변기,생활용품류,변기,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,변기,생활용품류,변기(로우탱크포함),유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,블라인드,생활용품류,블라인드 1평(3.3㎡ 당),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,블라인드,생활용품류,블라인드 1평(봉포함),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,비데,생활용품류,비데 공통(뚜껑미포함),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,비데,생활용품류,비데(뚜껑포함),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,빨래건조대,생활용품류,빨래건조대(대형),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,빨래건조대,생활용품류,빨래건조대(소형),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,세면대,생활용품류,세면대 공통,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,세면대,생활용품류,세면대 긴세면대,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,스탠드,생활용품류,스탠드(100cm미만),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,스탠드,생활용품류,스텐드(100cm이상),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,시계,생활용품류,시계(150cm이하),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,시계,생활용품류,시계(30cm이하),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,시계,생활용품류,시계(60cm이하),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,쌀통,생활용품류,쌀통(뒤주),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,쌀통,생활용품류,쌀통(전자렌지대 미포함),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,쓰레기통(휴지통),생활용품류,쓰레기통(휴지통) 가정용(높이50cm미만),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,쓰레기통(휴지통),생활용품류,쓰레기통(휴지통) 사무실 옥외용(높이50cm이상),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,아이스박스,생활용품류,아이스박스(30cm*40cm이하),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,아이스박스,생활용품류,아이스박스(60cm*70cm이하),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,어항(수족관),생활용품류,어항(수족관) 1mx0.6m 미만,유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,어항(수족관),생활용품류,어항(수족관) 1mx0.6m 이상,유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,욕실발판,생활용품류,나무욕실발판 50cm미만,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,욕조,생활용품류,대리석욕조,유료,20000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,욕조,생활용품류,욕조 공통(대리석별도),유료,8000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,욕조,생활용품류,욕조 유아용(신생아용),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,우산,생활용품류,우산,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,웨건,생활용품류,웨건(높이60cm이하~가로100cm이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유리,생활용품류,유리(강화유리 제외)(높이 100cm 초과~가로 150cm이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유리,생활용품류,유리(강화유리 제외)(높이 150cm 초과~가로 150cm이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유리,생활용품류,유리(강화유리 제외)(높이 180cm초과~가로150cm이하),유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유리,생활용품류,유리(강화유리 제외)(높이 50cm 초과 ~ 가로 100cm 이하),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유리,생활용품류,유리(강화유리제외)(높이50cm이하 ~ 가로50cm 이하),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,음식물쓰레기통(휴지통),생활용품류,음식물쓰레기통(120L이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,음식물쓰레기통(휴지통),생활용품류,음식물쓰레기통(40L이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,이불,생활용품류,이불(1개당),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,이젤,생활용품류,이젤,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,장판·돗자리,생활용품류,"일반장판, 일반돗자리(3.3m당)",유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기장판,생활용품류,"숯장판,옥장판, 자석, 온수장판(1인용)",유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기장판,생활용품류,"숯장판,옥장판, 자석, 온수장판(2인용)",유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기장판,생활용품류,전기담요,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기장판,생활용품류,전기장판(1인용),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기장판,생활용품류,전기장판(2인용),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,전기장판,생활용품류,전기장판(대형),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,젖병소독기,생활용품류,젖병소독기(높이 30cm미만~지름30cm미만),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,젖병소독기,생활용품류,젖병소독기(높이 50cm미만~지름50cm미만),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,조명기구,생활용품류,조명갓(장축100cm이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,조명기구,생활용품류,조명갓(장축150cm이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,조명기구,생활용품류,조명갓(장축50cm이하),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,조명기구,생활용품류,조명갓(장축70cm이하),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,체중계,생활용품류,체중계,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,카펫(러그),생활용품류,카펫(러그)(1평당),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,커튼,생활용품류,커튼 가로1m당,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,커튼봉,생활용품류,커튼봉 1개당,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,킥보드(씽씽카),생활용품류,킥보드(씽씽카),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,킥보드(전동),생활용품류,킥보드(전동),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,트롤리,생활용품류,트롤리(가로50cm이하 - 세로70cm이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,트롤리,생활용품류,트롤리(가로70cm이하 - 세로100cm이하),유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,항아리,생활용품류,항아리(높이100cm미만)(뚜껑 별도),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,항아리,생활용품류,항아리(높이50cm미만)(뚜껑 별도),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,항아리,생활용품류,항아리뚜껑,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,화분,생활용품류,화분 높이 50cm 당(내용물 제거후 배출),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,화분,생활용품류,화분 높이 50cm 미만(내용물 제거 후 배출),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,화이트보드,생활용품류,화이트보드(가장 긴 면 100cm이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,화이트보드,생활용품류,화이트보드(가장 긴 면 150cm 이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,화환,생활용품류,화환(꽃 미포함),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,휠체어,생활용품류,수동휠체어,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,휠체어,생활용품류,전동휠체어,유료,11000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,금고,기타,금고(금전출납기) 소형 (30cm 미만),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,기타,기타,대리석상판,유료,300000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,다리미판,기타,다리미판 공통,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,다리미판,기타,다리미판 공통(스텐드형),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,마네킹,기타,마네킹,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,매트,기타,매트 (층간소음.놀이방매트)(1평당 두께 1cm미만),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,매트,기타,매트 요가매트,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,매트,기타,매트(층간소음.놀이방매트)(1평당 두께 1cm이상- 3cm미만),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,매트,기타,접이식매트3단,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,매트,기타,접이식매트4단,유료,8000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,매트,기타,폼롤러(길이1m미만),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,목발,기타,목발 의료용(개당),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,문가림발,기타,"문가림발(나무,플라스틱,원단등)",유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,바둑판,기타,바둑판(두께 6cm 미만),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,바둑판,기타,바둑판(두께 6cm 이상- 15cm미만),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,바둑판,기타,바둑판(두께15cm이상),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,방석,기타,방석1인용(1개당),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,방석,기타,방석2인용(1개당),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,베개,기타,1인용 라텍스베개,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,베개,기타,2인용 라텍스베개,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,베개,기타,베개1인용(1개당),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,베개,기타,베개2인용(1개당),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,병풍,기타,병풍 1폭당,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,세단기,기타,세단기,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,스케이트,기타,"스케이트 인라인스케이트,롤러스케이트",유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,스키,기타,스키 스노우보드,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,스키,기타,스키 스키부츠(한벌),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,스키,기타,스키 스키폴대(개당),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,스키,기타,스키 스키플레이트(개당),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,악기,기타,"악기(기타,바이올린,장구)(케이스별도)",유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,액자,기타,액자(가로100cm이하 세로150cm이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,액자,기타,액자(가로100cm이하 세로180cm이하),유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,액자,기타,"액자(가로50cm이하,세로100cm이하)",유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,액자,기타,"액자(가로50cm이하,세로50cm이하)",유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,액자,기타,"액자(가로90cm이하,세로110cm이하)",유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,야외용식탁,기타,야외용식탁(의자포함),유료,10000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,운동기구,기타,"운동기구 (덜덜이,샌드백)",유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,운동기구,기타,운동기구 거꾸리,유료,8000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,운동기구,기타,운동기구 런닝머신,유료,15000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,운동기구,기타,운동기구 스텝퍼,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,운동기구,기타,운동기구 싸이클,유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,운동기구,기타,운동기구 윗몸일으키기기구,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유모차,기타,유모차 1인용,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유모차,기타,유모차 2인용,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유모차,기타,유모차1인용(디럭스형),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아 소서,기타,유아 소서,유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아러닝홈,기타,유아러닝홈,유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아미끄럼틀,기타,유아미끄럼틀,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,"유아보행기,바운서,말타기",기타,"유아보행기,바운서,말타기",유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아용 주방씽크대,기타,유아용 주방씽크대(가로80cm미만),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아용 주방씽크대,기타,유아용 주방씽크대(가로80cm이상),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아용 카시트,기타,유아용 카시트,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아용 카시트,기타,유아용 카시트(디럭스형),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아자동차,기타,유아용 자동차(수동)(가로50cm이하),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아자동차,기타,유아용 자동차(수동)(가로70cm이하),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아자동차,기타,"유아용 자동차(전동, 자동)(소형)(가로70cm미만)",유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아자동차,기타,"유아용 자동차(전동,자동)(대형)(가로70cm이상)",유료,10000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,유아자동차,기타,유아자동차 유아붕붕카(지붕포함),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,인형 (대형),기타,인형(대형),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,자전거,기타,자전거 성인용 (두발),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,자전거,기타,자전거 아동용 (두발),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,자전거,기타,자전거 아동용 (세발),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,장난감(인형 등),기타,장난감(인형 등) 10리터1봉지,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,장난감(인형 등),기타,장난감(인형 등) 20리터 1봉지,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,장난감(인형 등),기타,장난감(인형 등) 30리터 1봉지,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,장난감(인형 등),기타,장난감(인형 등) 50리터 1봉지,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,장난감(인형 등),기타,장난감(인형 등) 5리터1봉지,유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,재봉틀(받침대),기타,재봉틀(받침대) 공통,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,캐비닛,기타,캐비닛,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,캣타워,기타,캣타워 높이 60cm미만,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,캣타워,기타,캣타워 높이 60cm이상~1.5m미만,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,캣타워,기타,캣타워 높이1.5m이상,유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,쿠션,기타,쿠션1인용(1개당),유료,1000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,쿠션,기타,쿠션2인용(1개당),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,크리스마스트리,기타,크리스마스트리 60cm미만,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,크리스마스트리,기타,크리스마스트리 60cm이상,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,크리스마스트리,기타,크리스마스트리100cm이상,유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,타이어(자가용),기타,타이어(자가용) 지름 110cm 이상(17인치 초과),유료,10000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,타이어(자가용),기타,타이어(자가용) 지름 60cm 미만(16인치 이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,타이어(자가용),기타,타이어(자가용) 지름 60cm 이상(16인치 초과),유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,태양광패널,기타,태양광패널(20Kg당)또는(가로*세로100cm당),유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,텐트,기타,텐트 4인용 이하,유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,텐트,기타,텐트 5인용 이상,유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,텐트(모기장),기타,모기장,유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,트램폴린,기타,트램폴린(지름100cm미만),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,트램폴린,기타,트램폴린(지름100cm이상),유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,파라솔,기타,파라솔,유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,파라솔,기타,파라솔탁자(의자별도),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,파일캐비닛,기타,파일캐비닛(3단 이하),유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
